name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,torque_rpm,hp_per_liter,year_squared,predicted_price
1924,2010,200000,70000,Petrol,Individual,Manual,Second Owner,19.81,1086,68.05,99.04,5,4500.0,0.06266114180478821,4040100,9350410160.288994
1924,2010,325000,86017,Diesel,Dealer,Manual,Second Owner,25.5,1498,99.23,215.0,5,1750.0,0.06624165554072096,4040100,9357805542.247204
1924,2008,150000,70000,Petrol,Individual,Manual,Second Owner,19.7,796,46.3,62.0,5,3000.0,0.05816582914572864,4032064,9346244331.613684
1924,2017,380000,28000,Petrol,Individual,Manual,Second Owner,23.84,1199,84.0,114.0,5,3500.0,0.07005838198498748,4068289,9348710504.741291
1924,2010,217000,120000,Diesel,Individual,Manual,First Owner,21.1,1248,73.9,113.0,5,4500.0,0.059214743589743594,4040100,9343784401.650389
1924,2018,750000,15000,Petrol,Dealer,Manual,First Owner,22.0,1197,81.8,113.0,5,4200.0,0.0683375104427736,4072324,9343495004.802322
1924,2015,500000,150546,Petrol,Dealer,Manual,First Owner,22.0,1197,81.8,113.0,5,4200.0,0.0683375104427736,4060225,9350412898.844954
1924,2019,430000,20000,CNG,Individual,Manual,First Owner,32.26,998,58.3,78.0,4,3500.0,0.05841683366733467,4076361,9328750262.281435
1924,2016,270000,82000,Petrol,Individual,Manual,Third Owner,18.5,1197,85.8,114.0,5,4000.0,0.07167919799498747,4064256,9354160101.36451
1924,2005,245000,120000,Diesel,Individual,Manual,First Owner,12.8,2494,102.0,20.4,8,1400.0,0.0408981555733761,4020025,9321417522.94822
1924,2019,1200000,40000,Diesel,Individual,Manual,First Owner,25.6,1498,97.9,200.0,5,1750.0,0.06535380507343125,4076361,9335011415.148571
1924,2014,500000,50000,Diesel,Individual,Manual,First Owner,13.58,2499,72.4,171.0,9,1800.0,0.028971588635454185,4056196,9277162751.57719
1924,2019,650000,5621,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197,81.8,113.0,5,4200.0,0.0683375104427736,4076361,9339760721.920702
1924,2019,5500000,8500,Diesel,Dealer,Automatic,First Owner,16.78,1995,168.5,400.0,5,1750.0,0.09523809523809523,4076361,9394694627.826036
1924,2013,500000,32000,Petrol,Individual,Manual,First Owner,16.8,1497,116.3,146.0,5,4800.0,0.07768871075484302,4052169,9372921748.865362
1924,2012,220000,111000,Petrol,Individual,Manual,First Owner,19.7,796,46.3,62.0,5,3000.0,0.05816582914572864,4048144,9337092161.203442
1924,2014,500000,132000,Diesel,Dealer,Manual,Second Owner,22.7,1498,89.84,204.0,5,2000.0,0.05997329773030708,4056196,9336340947.996973
1924,2013,229999,46000,Petrol,Individual,Manual,First Owner,18.2,1199,84.8,113.0,5,5000.0,0.0707256046705588,4052169,9359321633.001665
1924,2014,434999,50000,Petrol,Individual,Manual,First Owner,18.6,1197,85.8,114.0,5,4000.0,0.07167919799498747,4056196,9358878058.111895
1924,2011,650000,375000,Diesel,Individual,Manual,First Owner,12.8,2494,102.0,20.4,8,1400.0,0.0408981555733761,4044121,9307581714.082739
1924,2012,200000,80000,Diesel,Individual,Manual,Second Owner,19.33,1248,83.1,0.0,5,0.0,0.06513240857503153,4048144,9350664295.822113
1924,2017,450000,56290,Diesel,Dealer,Manual,First Owner,24.0,1186,73.97,190.24,5,1750.0,0.062369308600337264,4068289,9334179479.958265
1924,2017,285000,25000,Petrol,Individual,Manual,Second Owner,24.7,796,47.3,69.0,5,3500.0,0.059422110552763814,4068289,9327934801.393375
1924,2017,3200000,45000,Diesel,Dealer,Automatic,First Owner,19.33,1999,168.5,430.0,5,1750.0,0.08854427213606804,4068289,9386220149.942429
1924,2018,900000,12000,Diesel,Dealer,Manual,First Owner,16.55,2498,105.0,247.0,6,1800.0,0.042033626901521216,4072324,9295495390.118406
1924,2016,490000,100000,Diesel,Individual,Manual,First Owner,27.28,1047,69.0,140.0,5,1800.0,0.0659025787965616,4064256,9343007109.37229
1924,2012,246000,35000,Diesel,Individual,Manual,Second Owner,23.03,1396,69.0,140.0,5,1800.0,0.0494269340974212,4048144,9319971341.861845
1924,2006,430000,264000,Diesel,Individual,Manual,First Owner,12.8,2494,102.0,20.4,8,1400.0,0.0408981555733761,4024036,9319111552.895596
1924,2012,415000,80000,Diesel,Individual,Manual,Second Owner,22.32,1582,126.32,259.8,5,1900.0,0.07984829329962073,4048144,9379404958.125114
1924,2018,690000,13000,Petrol,Individual,Manual,First Owner,20.4,1194,94.93,120.0,5,4250.0,0.07950586264656617,4072324,9364942378.732426
1924,2018,358000,44000,Petrol,Individual,Manual,First Owner,15.37,1196,73.0,101.0,7,3000.0,0.061036789297658864,4072324,9328905246.476242
1924,2013,170000,70000,Petrol,Individual,Manual,Second Owner,18.6,1199,79.4,108.0,5,4400.0,0.06622185154295246,4052169,9350449535.360376
1924,2010,180000,55000,Petrol,Individual,Manual,Second Owner,19.81,1086,68.05,99.04,5,4500.0,0.06266114180478821,4040100,9350410160.465271
1924,2018,885000,75000,Diesel,Individual,Automatic,First Owner,21.5,1498,108.5,250.0,5,1500.0,0.07242990654205607,4072324,9352059410.055384
1924,2014,229999,60000,Petrol,Individual,Manual,Second Owner,20.92,998,67.1,90.0,5,3500.0,0.06723446893787574,4056196,9350121470.23636
1924,2016,535000,70000,Diesel,Individual,Manual,First Owner,25.2,1248,74.0,190.0,5,2000.0,0.05929487179487179,4064256,9330097641.086815
1924,2014,450000,46000,Petrol,Individual,Manual,Second Owner,19.1,1197,81.86,113.75,5,4000.0,0.0683876357560568,4056196,9352374189.138155
1924,2014,560000,90000,Diesel,Individual,Manual,Second Owner,26.21,1248,88.5,200.0,5,1750.0,0.07091346153846154,4056196,9357336232.762869
1924,2011,200000,43500,Petrol,Individual,Manual,Second Owner,18.06,1198,75.0,104.0,5,4000.0,0.06260434056761269,4044121,9347994651.686604
1924,2015,610000,90000,Diesel,Individual,Manual,First Owner,22.77,1498,98.59,205.0,5,1750.0,0.06581441922563418,4060225,9345141275.811926
1924,2011,210000,46000,Petrol,Individual,Manual,First Owner,20.92,998,67.1,90.0,5,3500.0,0.06723446893787574,4044121,9357111067.832108
1924,2014,235000,25000,Petrol,Individual,Manual,First Owner,22.74,796,47.3,69.0,5,3500.0,0.059422110552763814,4056196,9334928568.472834
1924,2017,750000,50000,Diesel,Individual,Manual,First Owner,24.52,1248,88.5,200.0,7,1750.0,0.07091346153846154,4068289,9350531234.78875
1924,2018,540000,30000,Diesel,Individual,Manual,First Owner,24.0,1186,73.97,190.24,5,1750.0,0.062369308600337264,4072324,9331496410.27048
1924,2012,370000,120000,Diesel,Individual,Manual,Second Owner,13.5,2179,115.0,277.5,5,1700.0,0.05277650298301973,4048144,9326524035.511637
1924,2014,430000,90000,Diesel,Individual,Manual,First Owner,22.9,1248,74.0,190.0,5,2000.0,0.05929487179487179,4056196,9334714468.111656
1924,2016,675000,52000,Diesel,Individual,Manual,First Owner,23.65,1248,88.5,200.0,5,1750.0,0.07091346153846154,4064256,9352801449.72381
1924,2017,450000,56290,Diesel,Dealer,Manual,First Owner,24.0,1186,73.97,190.24,5,1750.0,0.062369308600337264,4068289,9334179479.958265
1924,2008,60000,120000,Diesel,Individual,Manual,Fourth & Above Owner,17.88,1396,52.8,85.0,5,2500.0,0.03782234957020057,4032064,9306373435.250027
1924,2011,350000,93500,Petrol,Dealer,Manual,Third Owner,17.0,1497,118.0,0.0,5,0.0,0.0788243152972612,4044121,9380020800.198435
1924,2016,2000000,68089,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,2494,157.7,213.0,5,4500.0,0.0632317562149158,4064256,9336682601.922539
1924,2017,1600000,33000,Petrol,Dealer,Automatic,Second Owner,14.7,1798,168.5,250.0,5,1250.0,0.09872080088987764,4068289,9406000785.460777
1924,2009,90000,60000,Diesel,Individual,Manual,Second Owner,17.88,1396,52.8,85.0,5,2500.0,0.03782234957020057,4036081,9304227016.71567
1924,2018,335000,30000,Petrol,Individual,Manual,First Owner,25.17,799,53.3,72.0,5,4386.0,0.06670838548185232,4072324,9339936579.234625
1924,2013,425000,70000,Diesel,Individual,Manual,First Owner,25.8,1498,98.6,200.0,5,1750.0,0.06582109479305741,4052169,9349759727.226715
1924,2017,889000,25000,Petrol,Individual,Manual,First Owner,17.0,1497,121.31,150.0,5,4500.0,0.08103540414161657,4068289,9370235980.681877
1924,2018,3251000,17601,Diesel,Dealer,Automatic,First Owner,16.25,1968,148.0,340.0,7,1750.0,0.07520325203252033,4072324,9357892757.156454
1924,2019,380000,14000,Petrol,Individual,Automatic,First Owner,23.95,998,67.05,90.0,5,3500.0,0.06718436873747495,4076361,9339466957.425322
1924,2015,300000,50000,Petrol,Individual,Manual,First Owner,22.74,796,47.3,69.0,5,3500.0,0.059422110552763814,4060225,9332622602.394735
1924,2009,150000,110000,Petrol,Individual,Manual,Second Owner,20.36,1197,78.9,111.7,5,4000.0,0.06591478696741855,4036081,9359069821.287264
1924,2013,600000,60000,Diesel,Individual,Manual,First Owner,20.77,1248,88.8,200.0,7,1750.0,0.07115384615384615,4052169,9360232742.314835
1924,2013,750000,79328,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494,100.6,200.0,7,1200.0,0.04033680834001604,4052169,9297991977.397797
1924,2009,525000,217000,Diesel,Individual,Manual,Fourth & Above Owner,12.8,2494,102.0,20.4,8,1400.0,0.0408981555733761,4036081,9311962403.461046
1924,2014,575000,106000,Diesel,Individual,Manual,First Owner,22.32,1582,126.32,259.8,5,1900.0,0.07984829329962073,4056196,9374864723.753202
1924,2017,655000,70000,Diesel,Individual,Manual,First Owner,28.4,1248,74.02,190.0,5,2000.0,0.05931089743589743,4068289,9327816174.913979
1924,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.1,2179,147.94,320.0,7,1500.0,0.06789352914180817,4060225,9349245221.183615
1924,2010,250000,190000,Diesel,Individual,Manual,Third Owner,16.2,1493,110.0,0.0,5,0.0,0.07367716008037509,4040100,9371937527.490067
1924,2014,655000,50000,Diesel,Individual,Manual,Second Owner,14.0,2523,75.0,200.0,9,1400.0,0.029726516052318668,4056196,9278565003.974695
1924,2009,150000,90000,Diesel,Individual,Manual,Second Owner,13.93,2179,138.1,320.0,7,1700.0,0.06337769619091325,4036081,9354188199.293825
1924,2014,521000,86000,Diesel,Individual,Manual,Second Owner,14.0,2179,138.1,320.0,7,1700.0,0.06337769619091325,4056196,9342658217.117857
1924,2016,300000,30000,Petrol,Individual,Manual,First Owner,25.17,799,53.3,72.0,5,4386.0,0.06670838548185232,4064256,9344548509.372087
1924,2019,525000,9200,Petrol,Individual,Automatic,First Owner,23.84,1199,83.83,114.0,5,3500.0,0.06991659716430358,4076361,9344801207.017586
1924,2015,599000,92651,Diesel,Dealer,Manual,First Owner,21.7,1498,98.96,215.0,5,1750.0,0.06606141522029373,4060225,9346003361.42367
1924,2017,600000,30000,Diesel,Individual,Manual,First Owner,25.83,1498,99.0,215.0,5,1750.0,0.06608811748998665,4068289,9341057703.251286
1924,2011,475000,80000,Diesel,Individual,Manual,First Owner,22.32,1582,126.32,259.8,5,1900.0,0.07984829329962073,4044121,9381782623.12904
1924,2019,600000,10000,Petrol,Individual,Manual,First Owner,18.6,1197,81.86,117.0,5,4000.0,0.0683876357560568,4076361,9340917173.553911
1924,2006,114999,59000,Petrol,Individual,Manual,Second Owner,16.1,796,37.0,59.0,4,2500.0,0.04648241206030151,4024036,9335231516.986385
1924,2009,220000,125000,Petrol,Individual,Manual,Second Owner,13.5,1799,130.0,172.0,5,4300.0,0.07226236798221233,4036081,9371472391.918674
1924,2011,340000,100000,Diesel,Individual,Manual,Second Owner,13.6,2523,63.0,0.0,7,0.0,0.02497027348394768,4044121,9274542625.586563
1924,2018,350000,50000,Petrol,Individual,Manual,First Owner,23.84,1199,84.0,114.0,5,3500.0,0.07005838198498748,4072324,9346476237.918066
1924,2017,320000,15000,Petrol,Individual,Manual,Second Owner,21.1,814,55.2,74.5,5,4000.0,0.06781326781326781,4068289,9344338109.237389
1924,2017,3200000,45000,Diesel,Dealer,Automatic,First Owner,19.33,1999,168.5,430.0,5,1750.0,0.08854427213606804,4068289,9386220149.942429
1924,2017,3200000,45000,Diesel,Dealer,Automatic,First Owner,19.33,1999,168.5,430.0,5,1750.0,0.08854427213606804,4068289,9386220149.942429
1924,2011,600000,43000,Petrol,Dealer,Automatic,First Owner,13.4,1997,135.1,190.0,5,3700.0,0.06765147721582374,4044121,9359205337.11713
1924,2016,778000,70000,Diesel,Individual,Manual,Second Owner,24.52,1248,88.5,200.0,7,1750.0,0.07091346153846154,4064256,9352765501.404629
1924,2016,270000,30000,Petrol,Individual,Manual,Third Owner,23.01,999,67.0,91.0,5,4250.0,0.06706706706706707,4064256,9345143431.715366
1924,2018,950000,27620,Diesel,Dealer,Manual,First Owner,22.77,1498,98.59,205.0,5,1750.0,0.06581441922563418,4072324,9338600485.980585
1924,2017,570000,31596,Petrol,Dealer,Manual,First Owner,17.0,1497,121.36,150.0,5,4500.0,0.08106880427521711,4068289,9370678339.679747
1924,2017,1100000,20000,Petrol,Individual,Automatic,First Owner,18.0,1497,117.6,145.0,5,4600.0,0.0785571142284569,4068289,9366299883.005806
1924,2012,700000,60000,Diesel,Individual,Manual,Second Owner,15.1,2179,140.0,330.0,7,1600.0,0.06424965580541533,4048144,9348971291.586779
1924,2015,350000,52000,Diesel,Individual,Manual,First Owner,19.09,1405,69.01,135.0,5,2500.0,0.04911743772241993,4060225,9312528608.919867
1924,2015,650000,80000,Diesel,Individual,Manual,First Owner,22.54,1396,88.73,219.7,5,1500.0,0.06356017191977077,4060225,9340740054.492577
1924,2013,260000,189000,Diesel,Individual,Manual,First Owner,21.02,1248,88.76,200.0,5,1750.0,0.07112179487179487,4052169,9360131984.749825
1924,2012,500000,110000,Diesel,Individual,Manual,Second Owner,19.01,1461,108.45,248.0,5,2250.0,0.0742299794661191,4048144,9368438548.51682
1924,2018,680000,8576,Petrol,Dealer,Manual,First Owner,18.7,1199,88.7,110.0,5,4800.0,0.07397831526271893,4072324,9354523001.371649
1924,2016,550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199,88.7,110.0,5,4800.0,0.07397831526271893,4064256,9356799722.51453
1924,2008,120000,93331,Petrol,Individual,Manual,Second Owner,19.81,1086,68.05,99.04,5,4500.0,0.06266114180478821,4032064,9355022094.731947
1924,2008,130000,30000,Petrol,Individual,Manual,Second Owner,19.81,1086,68.05,99.04,5,4500.0,0.06266114180478821,4032064,9355022095.4762
1924,2017,690000,60000,Diesel,Individual,Manual,First Owner,16.5,1493,70.0,195.0,7,1400.0,0.04688546550569324,4068289,9303598655.94426
1924,2010,210000,44500,Petrol,Dealer,Manual,First Owner,16.47,1198,74.0,110.0,5,3750.0,0.06176961602671119,4040100,9349122006.0679
1924,2011,750000,291000,Diesel,Individual,Manual,Second Owner,12.8,2494,102.0,20.4,7,1400.0,0.0408981555733761,4044121,9305657358.495344
1924,2016,550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199,88.7,110.0,5,4800.0,0.07397831526271893,4064256,9356799722.51453
1924,2019,650000,5621,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197,81.8,113.0,5,4200.0,0.0683375104427736,4076361,9339760721.920702
1924,2014,400000,60000,Petrol,Individual,Manual,Second Owner,18.9,1197,82.0,114.0,5,4000.0,0.06850459482038429,4056196,9352603134.691658
1924,2017,600000,100000,Diesel,Individual,Manual,First Owner,23.65,1248,88.5,200.0,5,1750.0,0.07091346153846154,4068289,9350495483.94788
1924,2013,175000,120000,Diesel,Individual,Manual,First Owner,19.09,1396,69.0,135.0,5,2500.0,0.0494269340974212,4052169,9317745362.465313
1924,2016,500000,30000,Diesel,Individual,Manual,First Owner,27.3,1498,98.6,200.0,5,1750.0,0.06582109479305741,4064256,9342838637.31507
1924,2003,85000,68300,Petrol,Individual,Manual,Third Owner,19.33,1248,83.1,0.0,5,0.0,0.06513240857503153,4012009,9371341381.585781
1924,2012,425000,56000,Diesel,Individual,Manual,Second Owner,22.9,1248,74.0,190.0,5,2000.0,0.05929487179487179,4048144,9339254702.577583
1924,2014,599000,46100,Petrol,Dealer,Manual,First Owner,16.02,1373,93.7,130.0,7,4000.0,0.06824471959213402,4056196,9352584059.721365
1924,2011,229999,140000,Diesel,Individual,Manual,Second Owner,11.57,2179,138.1,320.0,7,1700.0,0.06337769619091325,4044121,9349581288.260212
1924,2017,3200000,45000,Diesel,Dealer,Automatic,First Owner,19.33,1999,168.5,430.0,5,1750.0,0.08854427213606804,4068289,9386220149.942429
1924,2015,1147000,56975,Diesel,Individual,Manual,First Owner,16.0,2179,140.0,330.0,7,1600.0,0.06424965580541533,4060225,9342123175.954374
1924,2013,3750000,56000,Diesel,Dealer,Automatic,First Owner,11.2,2993,168.5,540.0,4,2000.0,0.08052121617106582,4052169,9386982085.595423
1924,2015,484999,75000,Diesel,Dealer,Manual,First Owner,19.87,1461,83.8,200.0,5,1750.0,0.05735797399041752,4060225,9329003799.8588
1924,2009,125000,80000,Petrol,Individual,Manual,First Owner,16.1,796,37.0,59.0,4,2500.0,0.04648241206030151,4036081,9328385311.736795
1924,2017,675000,70000,Diesel,Individual,Manual,Second Owner,15.96,2523,62.1,195.0,7,1400.0,0.02461355529131986,4068289,9260007810.284462
1924,2016,750000,35000,Diesel,Individual,Manual,First Owner,20.45,1461,83.8,200.0,5,1900.0,0.05735797399041752,4064256,9326319489.854523
1924,2019,740000,14000,Diesel,Individual,Manual,First Owner,16.5,1493,70.0,195.0,7,1400.0,0.04688546550569324,4076361,9298986726.919838
1924,2004,70000,70000,Petrol,Individual,Manual,Second Owner,18.9,998,67.1,90.0,5,3500.0,0.06723446893787574,4016016,9373185443.649965
1924,2014,465000,90000,Diesel,Individual,Manual,First Owner,23.4,1248,74.0,190.0,5,2000.0,0.05929487179487179,4056196,9334713403.768723
1924,2015,400000,40000,Petrol,Individual,Manual,First Owner,20.51,998,67.04,90.0,5,3500.0,0.06717434869739479,4060225,9347770607.620731
1924,2016,520000,29000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,114.7,5,4000.0,0.06836257309941521,4064256,9347786066.81276
1924,2014,325000,65204,Petrol,Trustmark Dealer,Automatic,First Owner,23.1,998,67.04,90.0,5,3500.0,0.06717434869739479,4056196,9349019846.531115
1924,2019,1300000,20000,Petrol,Individual,Automatic,First Owner,17.4,1497,117.6,145.0,5,4600.0,0.0785571142284569,4076361,9361689230.652325
1924,2012,265000,60000,Petrol,Individual,Manual,First Owner,19.4,1198,86.8,109.0,5,4500.0,0.07245409015025041,4048144,9365002167.936617
1924,2015,555000,20000,Petrol,Individual,Manual,Second Owner,15.8,1499,110.0,140.0,5,4400.0,0.0733822548365577,4060225,9359826579.823742
1924,2013,219000,50000,Petrol,Individual,Manual,Second Owner,21.1,814,55.2,74.5,5,4000.0,0.06781326781326781,4052169,9353561971.390837
1924,2012,140000,80000,Diesel,Individual,Manual,Fourth & Above Owner,19.09,1396,69.0,135.0,5,2500.0,0.0494269340974212,4048144,9319820082.668999
1924,2018,575000,70000,Diesel,Individual,Manual,First Owner,20.65,1248,88.7,190.0,5,1750.0,0.07107371794871795,4072324,9348508868.083986
1924,2015,600000,50000,Diesel,Individual,Manual,First Owner,26.59,1248,74.0,190.0,5,2000.0,0.05929487179487179,4060225,9332400647.946568
1924,2017,550000,70000,Diesel,Individual,Manual,Second Owner,24.4,1120,71.0,180.4,5,1750.0,0.06339285714285714,4068289,9335730928.798788
1924,2017,425000,42000,Petrol,Individual,Manual,First Owner,23.84,1199,84.0,114.0,5,3500.0,0.07005838198498748,4068289,9348782202.937696
1924,2016,890000,40000,Petrol,Dealer,Automatic,First Owner,14.8,1591,121.3,151.0,5,4850.0,0.07624135763670647,4064256,9364463075.496393
1924,2016,520000,20000,Petrol,Individual,Manual,First Owner,20.4,1197,81.8,113.0,5,4200.0,0.0683375104427736,4064256,9347733235.707293
1924,2008,135000,40000,Petrol,Individual,Manual,Fourth & Above Owner,12.85,1396,99.6,124.0,5,3500.0,0.07134670487106017,4032064,9371840527.831516
1924,2016,445000,63000,Diesel,Dealer,Manual,First Owner,15.3,2956,83.8,250.0,9,1000.0,0.02834912043301759,4064256,9271705588.732737
1924,2011,385000,120000,Diesel,Individual,Manual,Second Owner,14.0,2523,75.0,200.0,8,1400.0,0.029726516052318668,4044121,9285687804.828003
1924,2016,650000,99000,Diesel,Dealer,Automatic,First Owner,21.66,1498,103.52,250.0,5,1500.0,0.06910547396528705,4064256,9350553145.43537
1924,2015,525000,248000,Diesel,Individual,Manual,First Owner,24.8,1396,88.7,219.7,5,1750.0,0.06353868194842408,4060225,9340693247.052792
1924,2017,725000,45000,Diesel,Individual,Manual,First Owner,23.0,1498,98.96,205.0,5,1750.0,0.06606141522029373,4068289,9341011413.224655
1924,2015,780000,40000,Diesel,Individual,Manual,First Owner,24.52,1248,88.5,200.0,7,1750.0,0.07091346153846154,4060225,9355143165.616188
1924,1999,50000,60000,Petrol,Individual,Manual,Fourth & Above Owner,17.3,993,60.0,78.0,5,4500.0,0.06042296072507553,3996001,9371250120.05752
1924,2019,650000,5621,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197,81.8,113.0,5,4200.0,0.0683375104427736,4076361,9339760721.920702
1924,2011,140000,50000,Petrol,Individual,Manual,Third Owner,20.92,998,67.1,90.0,5,3500.0,0.06723446893787574,4044121,9357004829.827564
1924,2008,100000,40000,Diesel,Individual,Manual,First Owner,16.8,1405,62.0,12.5,5,2.0,0.04412811387900356,4032064,9318925718.922121
1924,2007,100000,60000,Petrol,Individual,Manual,Third Owner,14.7,1150,76.0,11.2,5,4.0,0.06608695652173913,4028049,9363995386.327293
1924,2015,600000,70000,Diesel,Individual,Manual,Second Owner,27.39,1248,74.0,190.0,5,2000.0,0.05929487179487179,4060225,9332327246.401907
1924,2015,600000,35000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,114.7,5,4000.0,0.06836257309941521,4060225,9350092032.240324
1924,2013,1550000,25000,Diesel,Individual,Automatic,First Owner,14.84,2143,168.5,400.0,5,1400.0,0.07932804479701354,4052169,9377065447.735535
1924,2007,118000,110000,Petrol,Individual,Manual,Second Owner,19.7,796,46.3,62.0,5,3000.0,0.05816582914572864,4028049,9348550298.931524
1924,2011,88000,97343,Diesel,Dealer,Manual,First Owner,18.8,1248,90.0,200.0,5,1750.0,0.07211538461538461,4044121,9367067021.27539
1924,2011,590000,80000,Diesel,Individual,Manual,Third Owner,15.1,2179,140.0,330.0,7,1600.0,0.06424965580541533,4044121,9351242718.39813
1924,2012,300000,70000,Diesel,Individual,Manual,First Owner,23.2,1248,73.94,190.0,5,2000.0,0.05924679487179487,4048144,9339231829.666862
1924,2012,290000,27000,Petrol,Individual,Manual,First Owner,20.36,1197,78.9,111.7,5,4000.0,0.06591478696741855,4048144,9352223619.835924
1924,2016,500000,32000,Petrol,Individual,Manual,First Owner,20.4,1197,81.8,113.0,5,4200.0,0.0683375104427736,4064256,9347733235.56627
1924,2011,484999,80000,Diesel,Individual,Manual,Second Owner,13.5,2179,115.0,277.5,5,1700.0,0.05277650298301973,4044121,9328830002.6247
1924,2012,310000,86000,Diesel,Individual,Manual,First Owner,21.12,1248,88.8,200.0,5,1750.0,0.07115384615384615,4048144,9362500361.116013
1924,2018,500000,25000,Petrol,Individual,Manual,First Owner,20.3,1086,68.0,99.0,5,4500.0,0.06261510128913444,4072324,9331943131.613907
1924,2006,150000,100000,Petrol,Individual,Manual,Second Owner,14.0,1061,64.0,8.6,5,3.0,0.060320452403393024,4024036,9355072379.42706
1924,2014,755000,29340,Diesel,Individual,Manual,First Owner,22.32,1582,126.32,259.8,5,1900.0,0.07984829329962073,4056196,9374864724.654093
1924,2015,210000,50000,Petrol,Individual,Manual,Second Owner,22.74,796,47.3,69.0,5,3500.0,0.059422110552763814,4060225,9332550904.033804
1924,2017,1282000,45000,Diesel,Individual,Manual,First Owner,17.6,2179,153.86,400.0,7,1750.0,0.07061037173015146,4068289,9349934227.984741
1924,2017,810000,47747,Diesel,Dealer,Manual,First Owner,28.09,1248,88.5,200.0,5,1750.0,0.07091346153846154,4068289,9350863138.267813
1924,2019,650000,15000,Diesel,Individual,Manual,First Owner,22.95,1248,74.0,190.0,5,1750.0,0.05929487179487179,4076361,9323184545.278429
1924,2009,400000,170000,Diesel,Individual,Manual,Second Owner,13.6,2523,63.0,0.0,7,0.0,0.02497027348394768,4036081,9279154558.908613
1924,2011,340000,100000,Diesel,Individual,Manual,Second Owner,13.6,2523,63.0,0.0,7,0.0,0.02497027348394768,4044121,9274542625.586563
1924,2009,210000,90000,Diesel,Individual,Manual,Second Owner,18.1,1493,110.0,24.0,5,1.0,0.07367716008037509,4036081,9374274340.58622
1924,2013,210000,120000,Petrol,Individual,Manual,First Owner,15.64,1193,64.1,100.0,5,2700.0,0.053730092204526396,4052169,9326121011.13882
1924,2014,550000,76000,Diesel,Dealer,Manual,First Owner,22.54,1396,88.73,219.7,5,1500.0,0.06356017191977077,4056196,9343423125.395012
1924,2017,1748999,33019,Diesel,Dealer,Manual,First Owner,13.68,2393,147.8,343.0,7,1400.0,0.06176347680735479,4068289,9333032372.896078
1924,2015,430000,110000,Diesel,Individual,Manual,Second Owner,18.49,1493,100.0,240.0,7,1600.0,0.06697923643670463,4060225,9347392628.083385
1924,2017,325000,3564,Petrol,Individual,Manual,First Owner,23.95,998,67.05,90.0,5,3500.0,0.06718436873747495,4068289,9343170932.691027
1924,2016,805000,49900,Petrol,Dealer,Manual,First Owner,16.3,1797,147.5,177.5,5,4700.0,0.08208124652198108,4064256,9374955699.788012
1924,2011,625000,120000,Diesel,Individual,Manual,Second Owner,10.5,2835,116.9,292.0,6,2000.0,0.04123456790123457,4044121,9309636528.286081
1924,2019,490000,7000,Petrol,Individual,Manual,First Owner,21.63,998,67.0,90.0,5,3500.0,0.06713426853707415,4076361,9338466051.479778
1924,2017,2700000,23000,Diesel,Dealer,Automatic,First Owner,17.9,2143,136.0,300.0,5,1600.0,0.06346243583761083,4068289,9337217197.27424
1924,2016,325000,70000,Petrol,Individual,Manual,Second Owner,19.44,1198,67.0,104.0,7,4000.0,0.055926544240400666,4064256,9323452311.490265
1924,2016,300000,66693,Petrol,Dealer,Manual,First Owner,25.17,799,53.3,72.0,5,4386.0,0.06670838548185232,4064256,9344925614.012001
1924,2018,270000,20000,Petrol,Individual,Manual,First Owner,24.7,796,47.3,69.0,5,3500.0,0.059422110552763814,4072324,9325700534.88745
1924,2012,430000,120000,Diesel,Individual,Manual,First Owner,15.96,2523,62.1,195.0,7,1400.0,0.02461355529131986,4048144,9271609336.979328
1924,2018,740000,38817,Diesel,Dealer,Manual,First Owner,27.39,1248,74.0,190.0,5,2000.0,0.05929487179487179,4072324,9325858154.564878
1924,2012,222000,120000,LPG,Individual,Manual,First Owner,21.1,814,55.2,74.5,5,4000.0,0.06781326781326781,4048144,9357546054.619041
1924,2006,250000,120000,Diesel,Individual,Manual,Third Owner,10.5,2179,120.0,290.0,8,1800.0,0.05507113354749885,4024036,9346704583.28251
1924,2011,300000,110000,Petrol,Individual,Manual,First Owner,17.6,1496,88.73,132.0,5,3000.0,0.05931149732620321,4044121,9341628205.557
1924,2018,750000,15000,Petrol,Individual,Manual,First Owner,21.1,998,100.5,150.0,5,1700.0,0.10070140280561123,4072324,9406360486.79903
1924,2015,600000,136000,Diesel,Individual,Manual,First Owner,19.01,1461,108.45,248.0,5,2250.0,0.0742299794661191,4060225,9361592348.360601
1924,2011,302000,103000,Diesel,Individual,Manual,Third Owner,20.0,1399,68.0,160.0,5,2000.0,0.04860614724803431,4044121,9320645848.492958
